RK,TEAM,DATE,SEASON
1,Minnesota,2019-11-25,2020
2,Wisconsin,2019-11-25,2020
3,Cornell,2019-11-25,2020
4,Northeastern,2019-11-25,2020
5,Princeton,2019-11-25,2020
6,Ohio State,2019-11-25,2020
7,Clarkson,2019-11-25,2020
8,Boston College,2019-11-25,2020
9,Minnesota Duluth,2019-11-25,2020
10,Boston University,2019-11-25,2020
11,Harvard,2019-11-25,2020
12,Robert Morris,2019-11-25,2020
1,Wisconsin,2019-12-02,2020
2,Minnesota,2019-12-02,2020
3,Northeastern,2019-12-02,2020
4,Cornell,2019-12-02,2020
5,Ohio State,2019-12-02,2020
6,Princeton,2019-12-02,2020
7,Clarkson,2019-12-02,2020
8,Boston College,2019-12-02,2020
9,Boston University,2019-12-02,2020
10,Minnesota Duluth,2019-12-02,2020
11,Mercyhurst,2019-12-02,2020
11,Robert Morris,2019-12-02,2020
13,Harvard,2019-12-02,2020
1,Wisconsin,2019-12-09,2020
2,Minnesota,2019-12-09,2020
3,Northeastern,2019-12-09,2020
4,Cornell,2019-12-09,2020
5,Ohio State,2019-12-09,2020
6,Clarkson,2019-12-09,2020
7,Princeton,2019-12-09,2020
8,Boston University,2019-12-09,2020
9,Boston College,2019-12-09,2020
10,Minnesota Duluth,2019-12-09,2020
11,Harvard,2019-12-09,2020
12,Mercyhurst,2019-12-09,2020
13,Quinnipiac,2019-12-09,2020
13,Robert Morris,2019-12-09,2020
1,Wisconsin,2020-01-06,2020
2,Minnesota,2020-01-06,2020
3,Northeastern,2020-01-06,2020
4,Cornell,2020-01-06,2020
5,Clarkson,2020-01-06,2020
5,Ohio State,2020-01-06,2020
7,Princeton,2020-01-06,2020
8,Boston University,2020-01-06,2020
9,Harvard,2020-01-06,2020
10,Minnesota Duluth,2020-01-06,2020
11,Boston College,2020-01-06,2020
12,Robert Morris,2020-01-06,2020
13,Providence,2020-01-06,2020
1,Minnesota,2020-01-13,2020
2,Wisconsin,2020-01-13,2020
3,Northeastern,2020-01-13,2020
4,Cornell,2020-01-13,2020
5,Ohio State,2020-01-13,2020
6,Princeton,2020-01-13,2020
7,Clarkson,2020-01-13,2020
8,Boston University,2020-01-13,2020
9,Harvard,2020-01-13,2020
10,Minnesota Duluth,2020-01-13,2020
11,Quinnipiac,2020-01-13,2020
12,Bemidji State,2020-01-13,2020
12,Boston College,2020-01-13,2020
1,Wisconsin,2020-01-20,2020
2,Minnesota,2020-01-20,2020
3,Northeastern,2020-01-20,2020
4,Cornell,2020-01-20,2020
5,Ohio State,2020-01-20,2020
6,Princeton,2020-01-20,2020
7,Boston University,2020-01-20,2020
7,Clarkson,2020-01-20,2020
9,Minnesota Duluth,2020-01-20,2020
10,Harvard,2020-01-20,2020
11,Quinnipiac,2020-01-20,2020
12,Boston College,2020-01-20,2020
13,Bemidji State,2020-01-20,2020
13,Colgate,2020-01-20,2020
1,Wisconsin,2020-01-27,2020
2,Minnesota,2020-01-27,2020
3,Northeastern,2020-01-27,2020
4,Cornell,2020-01-27,2020
5,Ohio State,2020-01-27,2020
6,Princeton,2020-01-27,2020
7,Clarkson,2020-01-27,2020
8,Boston University,2020-01-27,2020
9,Minnesota Duluth,2020-01-27,2020
10,Harvard,2020-01-27,2020
11,Quinnipiac,2020-01-27,2020
11,Robert Morris,2020-01-27,2020
13,Bemidji State,2020-01-27,2020
13,Providence,2020-01-27,2020
1,Wisconsin,2020-02-03,2020
2,Cornell,2020-02-03,2020
3,Northeastern,2020-02-03,2020
4,Minnesota,2020-02-03,2020
5,Ohio State,2020-02-03,2020
6,Princeton,2020-02-03,2020
7,Clarkson,2020-02-03,2020
8,Boston University,2020-02-03,2020
9,Minnesota Duluth,2020-02-03,2020
10,Harvard,2020-02-03,2020
11,Quinnipiac,2020-02-03,2020
11,Robert Morris,2020-02-03,2020
13,Bemidji State,2020-02-03,2020
13,Providence,2020-02-03,2020
1,Cornell,2020-02-10,2020
2,Wisconsin,2020-02-10,2020
3,Northeastern,2020-02-10,2020
4,Minnesota,2020-02-10,2020
5,Princeton,2020-02-10,2020
6,Clarkson,2020-02-10,2020
6,Ohio State,2020-02-10,2020
8,Minnesota Duluth,2020-02-10,2020
9,Boston University,2020-02-10,2020
10,Harvard,2020-02-10,2020
10,Quinnipiac,2020-02-10,2020
12,Robert Morris,2020-02-10,2020
1,Cornell,2020-02-17,2020
2,Wisconsin,2020-02-17,2020
3,Minnesota,2020-02-17,2020
3,Northeastern,2020-02-17,2020
5,Ohio State,2020-02-17,2020
6,Princeton,2020-02-17,2020
7,Clarkson,2020-02-17,2020
8,Boston University,2020-02-17,2020
9,Minnesota Duluth,2020-02-17,2020
10,Quinnipiac,2020-02-17,2020
11,Harvard,2020-02-17,2020
12,Providence,2020-02-17,2020
1,Cornell,2020-02-24,2020
2,Wisconsin,2020-02-24,2020
3,Minnesota,2020-02-24,2020
4,Northeastern,2020-02-24,2020
5,Ohio State,2020-02-24,2020
6,Princeton,2020-02-24,2020
7,Clarkson,2020-02-24,2020
8,Boston University,2020-02-24,2020
9,Minnesota Duluth,2020-02-24,2020
10,Quinnipiac,2020-02-24,2020
11,Harvard,2020-02-24,2020
12,Providence,2020-02-24,2020
1,Cornell,2020-03-02,2020
2,Wisconsin,2020-03-02,2020
3,Minnesota,2020-03-02,2020
4,Northeastern,2020-03-02,2020
5,Ohio State,2020-03-02,2020
6,Princeton,2020-03-02,2020
7,Clarkson,2020-03-02,2020
8,Minnesota Duluth,2020-03-02,2020
9,Boston University,2020-03-02,2020
10,Harvard,2020-03-02,2020
10,Quinnipiac,2020-03-02,2020
12,Mercyhurst,2020-03-02,2020
1,Cornell,2020-03-09,2020
2,Wisconsin,2020-03-09,2020
3,Northeastern,2020-03-09,2020
4,Ohio State,2020-03-09,2020
5,Minnesota,2020-03-09,2020
6,Princeton,2020-03-09,2020
7,Clarkson,2020-03-09,2020
8,Minnesota Duluth,2020-03-09,2020
9,Boston University,2020-03-09,2020
10,Mercyhurst,2020-03-09,2020
11,Quinnipiac,2020-03-09,2020
12,Harvard,2020-03-09,2020
1,Cornell,2020-03-23,2020
2,Wisconsin,2020-03-23,2020
3,Northeastern,2020-03-23,2020
4,Ohio State,2020-03-23,2020
5,Minnesota,2020-03-23,2020
6,Princeton,2020-03-23,2020
7,Clarkson,2020-03-23,2020
8,Minnesota Duluth,2020-03-23,2020
9,Boston University,2020-03-23,2020
10,Mercyhurst,2020-03-23,2020
11,Quinnipiac,2020-03-23,2020
1,Wisconsin,2020-11-09,2021
2,Cornell,2020-11-09,2021
3,Northeastern,2020-11-09,2021
4,Minnesota,2020-11-09,2021
5,Ohio State,2020-11-09,2021
6,Princeton,2020-11-09,2021
7,Clarkson,2020-11-09,2021
8,Minnesota Duluth,2020-11-09,2021
9,Boston University,2020-11-09,2021
10,Mercyhurst,2020-11-09,2021
11,Harvard,2020-11-09,2021
12,Quinnipiac,2020-11-09,2021
13,Boston College,2020-11-09,2021
14,Colgate,2020-11-09,2021
1,Wisconsin,2020-11-23,2021
2,Northeastern,2020-11-23,2021
3,Minnesota,2020-11-23,2021
4,Ohio State,2020-11-23,2021
5,Clarkson,2020-11-23,2021
6,Minnesota Duluth,2020-11-23,2021
7,Boston College,2020-11-23,2021
7,Boston University,2020-11-23,2021
9,Colgate,2020-11-23,2021
10,Mercyhurst,2020-11-23,2021
11,Quinnipiac,2020-11-23,2021
12,Providence,2020-11-23,2021
13,Connecticut,2020-11-23,2021
1,Wisconsin,2020-11-30,2021
2,Northeastern,2020-11-30,2021
3,Minnesota,2020-11-30,2021
4,Ohio State,2020-11-30,2021
5,Colgate,2020-11-30,2021
6,Minnesota Duluth,2020-11-30,2021
7,Clarkson,2020-11-30,2021
8,Boston University,2020-11-30,2021
9,Providence,2020-11-30,2021
10,Boston College,2020-11-30,2021
11,Mercyhurst,2020-11-30,2021
12,Quinnipiac,2020-11-30,2021
13,Connecticut,2020-11-30,2021
1,Wisconsin,2020-12-07,2021
2,Northeastern,2020-12-07,2021
3,Minnesota,2020-12-07,2021
4,Ohio State,2020-12-07,2021
5,Colgate,2020-12-07,2021
6,Minnesota Duluth,2020-12-07,2021
7,Clarkson,2020-12-07,2021
8,Providence,2020-12-07,2021
9,Boston College,2020-12-07,2021
10,Boston University,2020-12-07,2021
11,Mercyhurst,2020-12-07,2021
11,Penn State,2020-12-07,2021
13,Quinnipiac,2020-12-07,2021
13,Robert Morris,2020-12-07,2021
1,Wisconsin,2020-12-14,2021
2,Minnesota,2020-12-14,2021
3,Northeastern,2020-12-14,2021
4,Ohio State,2020-12-14,2021
5,Colgate,2020-12-14,2021
6,Minnesota Duluth,2020-12-14,2021
7,Providence,2020-12-14,2021
8,Boston College,2020-12-14,2021
9,Clarkson,2020-12-14,2021
10,Mercyhurst,2020-12-14,2021
11,Boston University,2020-12-14,2021
12,Penn State,2020-12-14,2021
13,Quinnipiac,2020-12-14,2021
14,Robert Morris,2020-12-14,2021
1,Wisconsin,2021-01-04,2021
2,Minnesota,2021-01-04,2021
3,Northeastern,2021-01-04,2021
4,Ohio State,2021-01-04,2021
5,Colgate,2021-01-04,2021
6,Minnesota Duluth,2021-01-04,2021
7,Providence,2021-01-04,2021
8,Boston College,2021-01-04,2021
9,Clarkson,2021-01-04,2021
10,Mercyhurst,2021-01-04,2021
11,Penn State,2021-01-04,2021
11,Quinnipiac,2021-01-04,2021
13,Robert Morris,2021-01-04,2021
14,Boston University,2021-01-04,2021
1,Minnesota,2021-01-11,2021
2,Wisconsin,2021-01-11,2021
3,Ohio State,2021-01-11,2021
4,Northeastern,2021-01-11,2021
5,Colgate,2021-01-11,2021
6,Minnesota Duluth,2021-01-11,2021
7,Providence,2021-01-11,2021
8,Boston College,2021-01-11,2021
9,Clarkson,2021-01-11,2021
10,Penn State,2021-01-11,2021
11,Vermont,2021-01-11,2021
12,Boston University,2021-01-11,2021
12,Mercyhurst,2021-01-11,2021
1,Wisconsin,2021-01-18,2021
2,Minnesota,2021-01-18,2021
3,Ohio State,2021-01-18,2021
4,Northeastern,2021-01-18,2021
5,Colgate,2021-01-18,2021
6,Minnesota Duluth,2021-01-18,2021
7,Providence,2021-01-18,2021
8,Boston College,2021-01-18,2021
9,Penn State,2021-01-18,2021
10,Clarkson,2021-01-18,2021
11,Vermont,2021-01-18,2021
12,Robert Morris,2021-01-18,2021
1,Wisconsin,2021-01-25,2021
2,Minnesota,2021-01-25,2021
3,Ohio State,2021-01-25,2021
4,Northeastern,2021-01-25,2021
5,Colgate,2021-01-25,2021
6,Minnesota Duluth,2021-01-25,2021
7,Boston College,2021-01-25,2021
8,Penn State,2021-01-25,2021
9,Providence,2021-01-25,2021
10,Clarkson,2021-01-25,2021
11,Robert Morris,2021-01-25,2021
12,Vermont,2021-01-25,2021
13,Quinnipiac,2021-01-25,2021
1,Wisconsin,2021-02-01,2021
2,Minnesota,2021-02-01,2021
3,Northeastern,2021-02-01,2021
4,Ohio State,2021-02-01,2021
5,Colgate,2021-02-01,2021
6,Minnesota Duluth,2021-02-01,2021
7,Boston College,2021-02-01,2021
8,Penn State,2021-02-01,2021
9,Clarkson,2021-02-01,2021
10,Providence,2021-02-01,2021
11,Robert Morris,2021-02-01,2021
12,Vermont,2021-02-01,2021
1,Wisconsin,2021-02-08,2021
2,Minnesota,2021-02-08,2021
3,Northeastern,2021-02-08,2021
4,Ohio State,2021-02-08,2021
5,Colgate,2021-02-08,2021
6,Boston College,2021-02-08,2021
6,Minnesota Duluth,2021-02-08,2021
8,Penn State,2021-02-08,2021
9,Clarkson,2021-02-08,2021
10,Providence,2021-02-08,2021
11,Robert Morris,2021-02-08,2021
12,Boston University,2021-02-08,2021
12,Mercyhurst,2021-02-08,2021
12,Quinnipiac,2021-02-08,2021
12,Vermont,2021-02-08,2021
1,Wisconsin,2021-02-15,2021
2,Northeastern,2021-02-15,2021
3,Ohio State,2021-02-15,2021
4,Minnesota,2021-02-15,2021
5,Colgate,2021-02-15,2021
6,Boston College,2021-02-15,2021
7,Minnesota Duluth,2021-02-15,2021
8,Penn State,2021-02-15,2021
9,Clarkson,2021-02-15,2021
10,Providence,2021-02-15,2021
11,Robert Morris,2021-02-15,2021
12,Quinnipiac,2021-02-15,2021
12,Vermont,2021-02-15,2021
1,Wisconsin,2021-02-22,2021
2,Northeastern,2021-02-22,2021
3,Ohio State,2021-02-22,2021
4,Minnesota,2021-02-22,2021
5,Colgate,2021-02-22,2021
6,Boston College,2021-02-22,2021
7,Minnesota Duluth,2021-02-22,2021
8,Penn State,2021-02-22,2021
9,Clarkson,2021-02-22,2021
10,Providence,2021-02-22,2021
11,Robert Morris,2021-02-22,2021
12,Quinnipiac,2021-02-22,2021
1,Northeastern,2021-03-01,2021
2,Wisconsin,2021-03-01,2021
3,Ohio State,2021-03-01,2021
4,Minnesota,2021-03-01,2021
5,Minnesota Duluth,2021-03-01,2021
6,Colgate,2021-03-01,2021
7,Penn State,2021-03-01,2021
8,Boston College,2021-03-01,2021
9,Providence,2021-03-01,2021
10,Quinnipiac,2021-03-01,2021
11,Clarkson,2021-03-01,2021
12,St. Lawrence,2021-03-01,2021
13,Mercyhurst,2021-03-01,2021
14,Syracuse,2021-03-01,2021
1,Northeastern,2021-03-08,2021
2,Wisconsin,2021-03-08,2021
3,Ohio State,2021-03-08,2021
4,Colgate,2021-03-08,2021
5,Minnesota,2021-03-08,2021
6,Minnesota Duluth,2021-03-08,2021
7,Boston College,2021-03-08,2021
8,Penn State,2021-03-08,2021
9,Providence,2021-03-08,2021
10,Robert Morris,2021-03-08,2021
11,St. Lawrence,2021-03-08,2021
12,Quinnipiac,2021-03-08,2021
13,Clarkson,2021-03-08,2021
14,Syracuse,2021-03-08,2021
1,Wisconsin,2021-03-22,2021
2,Northeastern,2021-03-22,2021
3,Ohio State,2021-03-22,2021
4,Minnesota Duluth,2021-03-22,2021
5,Colgate,2021-03-22,2021
6,Minnesota,2021-03-22,2021
7,Boston College,2021-03-22,2021
8,Penn State,2021-03-22,2021
9,Providence,2021-03-22,2021
10,Robert Morris,2021-03-22,2021
11,Quinnipiac,2021-03-22,2021
12,St. Lawrence,2021-03-22,2021
13,Clarkson,2021-03-22,2021
1,Wisconsin,2021-09-20,2022
2,Northeastern,2021-09-20,2022
3,Ohio State,2021-09-20,2022
4,Minnesota,2021-09-20,2022
5,Minnesota Duluth,2021-09-20,2022
6,Colgate,2021-09-20,2022
7,Boston College,2021-09-20,2022
8,Cornell,2021-09-20,2022
9,Penn State,2021-09-20,2022
10,Princeton,2021-09-20,2022
11,Quinnipiac,2021-09-20,2022
12,Clarkson,2021-09-20,2022
12,Providence,2021-09-20,2022
14,Harvard,2021-09-20,2022
1,Wisconsin,2021-09-27,2022
2,Northeastern,2021-09-27,2022
3,Ohio State,2021-09-27,2022
4,Colgate,2021-09-27,2022
4,Minnesota,2021-09-27,2022
6,Minnesota Duluth,2021-09-27,2022
7,Boston College,2021-09-27,2022
8,Cornell,2021-09-27,2022
9,Princeton,2021-09-27,2022
10,Quinnipiac,2021-09-27,2022
11,Clarkson,2021-09-27,2022
12,Harvard,2021-09-27,2022
13,Providence,2021-09-27,2022
14,Penn State,2021-09-27,2022
1,Wisconsin,2021-10-04,2022
2,Northeastern,2021-10-04,2022
3,Ohio State,2021-10-04,2022
4,Colgate,2021-10-04,2022
5,Boston College,2021-10-04,2022
6,Minnesota,2021-10-04,2022
7,Minnesota Duluth,2021-10-04,2022
8,Quinnipiac,2021-10-04,2022
9,Cornell,2021-10-04,2022
10,Princeton,2021-10-04,2022
11,Clarkson,2021-10-04,2022
12,Harvard,2021-10-04,2022
13,Boston University,2021-10-04,2022
14,Minnesota State,2021-10-04,2022
14,Penn State,2021-10-04,2022
14,Providence,2021-10-04,2022
1,Wisconsin,2021-10-11,2022
2,Ohio State,2021-10-11,2022
3,Colgate,2021-10-11,2022
4,Boston College,2021-10-11,2022
5,Northeastern,2021-10-11,2022
6,Minnesota,2021-10-11,2022
7,Minnesota Duluth,2021-10-11,2022
8,Quinnipiac,2021-10-11,2022
9,Cornell,2021-10-11,2022
9,Providence,2021-10-11,2022
11,Boston University,2021-10-11,2022
12,Clarkson,2021-10-11,2022
13,Princeton,2021-10-11,2022
14,Harvard,2021-10-11,2022
15,Minnesota State,2021-10-11,2022
1,Wisconsin,2021-10-18,2022
2,Ohio State,2021-10-18,2022
3,Colgate,2021-10-18,2022
4,Boston College,2021-10-18,2022
5,Minnesota,2021-10-18,2022
6,Northeastern,2021-10-18,2022
7,Quinnipiac,2021-10-18,2022
8,Minnesota Duluth,2021-10-18,2022
9,Providence,2021-10-18,2022
10,Cornell,2021-10-18,2022
11,Clarkson,2021-10-18,2022
12,Harvard,2021-10-18,2022
13,Boston University,2021-10-18,2022
14,Princeton,2021-10-18,2022
1,Wisconsin,2021-10-25,2022
2,Ohio State,2021-10-25,2022
3,Minnesota,2021-10-25,2022
4,Boston College,2021-10-25,2022
5,Colgate,2021-10-25,2022
6,Northeastern,2021-10-25,2022
7,Minnesota Duluth,2021-10-25,2022
8,Quinnipiac,2021-10-25,2022
9,Cornell,2021-10-25,2022
10,Harvard,2021-10-25,2022
11,Providence,2021-10-25,2022
12,Minnesota State,2021-10-25,2022
13,Rensselaer,2021-10-25,2022
14,Princeton,2021-10-25,2022
15,Clarkson,2021-10-25,2022
15,Yale,2021-10-25,2022
1,Wisconsin,2021-11-01,2022
2,Ohio State,2021-11-01,2022
3,Minnesota,2021-11-01,2022
4,Colgate,2021-11-01,2022
5,Northeastern,2021-11-01,2022
6,Minnesota Duluth,2021-11-01,2022
7,Boston College,2021-11-01,2022
8,Quinnipiac,2021-11-01,2022
9,Harvard,2021-11-01,2022
10,Clarkson,2021-11-01,2022
11,Princeton,2021-11-01,2022
11,Providence,2021-11-01,2022
13,Boston University,2021-11-01,2022
14,Connecticut,2021-11-01,2022
1,Wisconsin,2021-11-08,2022
2,Ohio State,2021-11-08,2022
3,Minnesota,2021-11-08,2022
4,Northeastern,2021-11-08,2022
5,Colgate,2021-11-08,2022
6,Minnesota Duluth,2021-11-08,2022
7,Boston College,2021-11-08,2022
8,Quinnipiac,2021-11-08,2022
9,Clarkson,2021-11-08,2022
10,Harvard,2021-11-08,2022
11,Princeton,2021-11-08,2022
12,Connecticut,2021-11-08,2022
12,Yale,2021-11-08,2022
1,Wisconsin,2021-11-15,2022
2,Ohio State,2021-11-15,2022
3,Minnesota,2021-11-15,2022
4,Northeastern,2021-11-15,2022
5,Colgate,2021-11-15,2022
6,Quinnipiac,2021-11-15,2022
7,Clarkson,2021-11-15,2022
7,Minnesota Duluth,2021-11-15,2022
9,Yale,2021-11-15,2022
10,Princeton,2021-11-15,2022
11,Harvard,2021-11-15,2022
12,Boston College,2021-11-15,2022
1,Wisconsin,2021-11-22,2022
2,Ohio State,2021-11-22,2022
3,Minnesota,2021-11-22,2022
4,Northeastern,2021-11-22,2022
5,Quinnipiac,2021-11-22,2022
6,Yale,2021-11-22,2022
7,Minnesota Duluth,2021-11-22,2022
8,Colgate,2021-11-22,2022
9,Clarkson,2021-11-22,2022
10,Harvard,2021-11-22,2022
10,Princeton,2021-11-22,2022
12,Boston College,2021-11-22,2022
1,Wisconsin,2021-11-29,2022
2,Ohio State,2021-11-29,2022
3,Northeastern,2021-11-29,2022
4,Quinnipiac,2021-11-29,2022
5,Minnesota,2021-11-29,2022
6,Colgate,2021-11-29,2022
7,Yale,2021-11-29,2022
8,Clarkson,2021-11-29,2022
9,Harvard,2021-11-29,2022
9,Minnesota Duluth,2021-11-29,2022
11,Princeton,2021-11-29,2022
12,Penn State,2021-11-29,2022
13,Mercyhurst,2021-11-29,2022
14,Connecticut,2021-11-29,2022
1,Wisconsin,2021-12-06,2022
2,Ohio State,2021-12-06,2022
3,Northeastern,2021-12-06,2022
4,Minnesota,2021-12-06,2022
5,Quinnipiac,2021-12-06,2022
6,Colgate,2021-12-06,2022
7,Yale,2021-12-06,2022
8,Clarkson,2021-12-06,2022
9,Minnesota Duluth,2021-12-06,2022
10,Harvard,2021-12-06,2022
11,Connecticut,2021-12-06,2022
12,Penn State,2021-12-06,2022
1,Wisconsin,2021-12-13,2022
2,Ohio State,2021-12-13,2022
3,Northeastern,2021-12-13,2022
4,Quinnipiac,2021-12-13,2022
5,Minnesota,2021-12-13,2022
6,Colgate,2021-12-13,2022
7,Yale,2021-12-13,2022
8,Minnesota Duluth,2021-12-13,2022
9,Clarkson,2021-12-13,2022
10,Harvard,2021-12-13,2022
11,Connecticut,2021-12-13,2022
12,Penn State,2021-12-13,2022
1,Wisconsin,2022-01-03,2022
2,Ohio State,2022-01-03,2022
3,Northeastern,2022-01-03,2022
4,Quinnipiac,2022-01-03,2022
5,Minnesota,2022-01-03,2022
6,Colgate,2022-01-03,2022
7,Yale,2022-01-03,2022
8,Minnesota Duluth,2022-01-03,2022
9,Clarkson,2022-01-03,2022
10,Connecticut,2022-01-03,2022
10,Harvard,2022-01-03,2022
12,Providence,2022-01-03,2022
1,Wisconsin,2022-01-10,2022
2,Ohio State,2022-01-10,2022
3,Northeastern,2022-01-10,2022
4,Minnesota,2022-01-10,2022
5,Quinnipiac,2022-01-10,2022
6,Colgate,2022-01-10,2022
7,Clarkson,2022-01-10,2022
8,Yale,2022-01-10,2022
9,Minnesota Duluth,2022-01-10,2022
10,Harvard,2022-01-10,2022
11,Connecticut,2022-01-10,2022
1,Wisconsin,2022-01-17,2022
2,Ohio State,2022-01-17,2022
3,Northeastern,2022-01-17,2022
4,Quinnipiac,2022-01-17,2022
5,Minnesota,2022-01-17,2022
6,Colgate,2022-01-17,2022
7,Clarkson,2022-01-17,2022
8,Minnesota Duluth,2022-01-17,2022
9,Harvard,2022-01-17,2022
10,Yale,2022-01-17,2022
11,Connecticut,2022-01-17,2022
1,Northeastern,2022-01-24,2022
2,Minnesota,2022-01-24,2022
3,Ohio State,2022-01-24,2022
3,Wisconsin,2022-01-24,2022
5,Minnesota Duluth,2022-01-24,2022
6,Harvard,2022-01-24,2022
7,Quinnipiac,2022-01-24,2022
8,Yale,2022-01-24,2022
9,Colgate,2022-01-24,2022
10,Clarkson,2022-01-24,2022
11,Connecticut,2022-01-24,2022
1,Minnesota,2022-01-31,2022
2,Ohio State,2022-01-31,2022
3,Northeastern,2022-01-31,2022
4,Wisconsin,2022-01-31,2022
5,Minnesota Duluth,2022-01-31,2022
6,Harvard,2022-01-31,2022
7,Colgate,2022-01-31,2022
8,Quinnipiac,2022-01-31,2022
9,Yale,2022-01-31,2022
10,Connecticut,2022-01-31,2022
10,Vermont,2022-01-31,2022
12,Clarkson,2022-01-31,2022
1,Minnesota,2022-02-07,2022
2,Ohio State,2022-02-07,2022
3,Wisconsin,2022-02-07,2022
4,Minnesota Duluth,2022-02-07,2022
5,Northeastern,2022-02-07,2022
6,Harvard,2022-02-07,2022
7,Yale,2022-02-07,2022
8,Colgate,2022-02-07,2022
9,Clarkson,2022-02-07,2022
9,Quinnipiac,2022-02-07,2022
11,Vermont,2022-02-07,2022
12,Connecticut,2022-02-07,2022
1,Minnesota,2022-02-14,2022
2,Ohio State,2022-02-14,2022
3,Wisconsin,2022-02-14,2022
4,Northeastern,2022-02-14,2022
5,Minnesota Duluth,2022-02-14,2022
6,Yale,2022-02-14,2022
7,Harvard,2022-02-14,2022
8,Colgate,2022-02-14,2022
9,Quinnipiac,2022-02-14,2022
10,Clarkson,2022-02-14,2022
11,Connecticut,2022-02-14,2022
12,Vermont,2022-02-14,2022
1,Minnesota,2022-02-21,2022
2,Ohio State,2022-02-21,2022
3,Northeastern,2022-02-21,2022
4,Wisconsin,2022-02-21,2022
5,Minnesota Duluth,2022-02-21,2022
6,Harvard,2022-02-21,2022
7,Yale,2022-02-21,2022
8,Colgate,2022-02-21,2022
9,Quinnipiac,2022-02-21,2022
10,Clarkson,2022-02-21,2022
11,Vermont,2022-02-21,2022
1,Minnesota,2022-02-28,2022
2,Ohio State,2022-02-28,2022
3,Northeastern,2022-02-28,2022
4,Wisconsin,2022-02-28,2022
5,Colgate,2022-02-28,2022
6,Quinnipiac,2022-02-28,2022
7,Yale,2022-02-28,2022
8,Minnesota Duluth,2022-02-28,2022
9,Harvard,2022-02-28,2022
10,Vermont,2022-02-28,2022
11,Clarkson,2022-02-28,2022
12,Princeton,2022-02-28,2022
1,Ohio State,2022-03-07,2022
2,Minnesota,2022-03-07,2022
3,Northeastern,2022-03-07,2022
4,Colgate,2022-03-07,2022
5,Wisconsin,2022-03-07,2022
6,Yale,2022-03-07,2022
7,Quinnipiac,2022-03-07,2022
8,Minnesota Duluth,2022-03-07,2022
9,Harvard,2022-03-07,2022
10,Clarkson,2022-03-07,2022
11,Connecticut,2022-03-07,2022
12,Vermont,2022-03-07,2022
1,Ohio State,2022-03-21,2022
2,Minnesota Duluth,2022-03-21,2022
3,Northeastern,2022-03-21,2022
4,Minnesota,2022-03-21,2022
5,Yale,2022-03-21,2022
6,Wisconsin,2022-03-21,2022
7,Colgate,2022-03-21,2022
8,Quinnipiac,2022-03-21,2022
9,Harvard,2022-03-21,2022
10,Clarkson,2022-03-21,2022
11,Connecticut,2022-03-21,2022
12,Vermont,2022-03-21,2022
1,Ohio State,2022-09-12,2023
2,Minnesota,2022-09-12,2023
3,Wisconsin,2022-09-12,2023
4,Northeastern,2022-09-12,2023
5,Minnesota Duluth,2022-09-12,2023
6,Colgate,2022-09-12,2023
7,Yale,2022-09-12,2023
8,Quinnipiac,2022-09-12,2023
9,Clarkson,2022-09-12,2023
10,Princeton,2022-09-12,2023
11,Harvard,2022-09-12,2023
12,Cornell,2022-09-12,2023
13,Vermont,2022-09-12,2023
14,Penn State,2022-09-12,2023
15,Boston College,2022-09-12,2023
1,Ohio State,2022-09-26,2023
2,Minnesota,2022-09-26,2023
3,Northeastern,2022-09-26,2023
4,Minnesota Duluth,2022-09-26,2023
5,Wisconsin,2022-09-26,2023
6,Colgate,2022-09-26,2023
7,Yale,2022-09-26,2023
8,Quinnipiac,2022-09-26,2023
9,Princeton,2022-09-26,2023
10,Clarkson,2022-09-26,2023
11,Penn State,2022-09-26,2023
12,Cornell,2022-09-26,2023
12,Harvard,2022-09-26,2023
14,Vermont,2022-09-26,2023
15,Boston College,2022-09-26,2023
1,Ohio State,2022-10-03,2023
2,Minnesota,2022-10-03,2023
3,Northeastern,2022-10-03,2023
4,Minnesota Duluth,2022-10-03,2023
5,Wisconsin,2022-10-03,2023
6,Colgate,2022-10-03,2023
7,Quinnipiac,2022-10-03,2023
8,Yale,2022-10-03,2023
9,Princeton,2022-10-03,2023
10,Clarkson,2022-10-03,2023
11,Penn State,2022-10-03,2023
12,Cornell,2022-10-03,2023
13,Harvard,2022-10-03,2023
14,Vermont,2022-10-03,2023
15,Connecticut,2022-10-03,2023
1,Ohio State,2022-10-10,2023
2,Minnesota,2022-10-10,2023
3,Northeastern,2022-10-10,2023
4,Minnesota Duluth,2022-10-10,2023
5,Wisconsin,2022-10-10,2023
6,Colgate,2022-10-10,2023
7,Quinnipiac,2022-10-10,2023
8,Yale,2022-10-10,2023
9,Princeton,2022-10-10,2023
10,Cornell,2022-10-10,2023
11,Clarkson,2022-10-10,2023
11,Penn State,2022-10-10,2023
13,Harvard,2022-10-10,2023
14,Boston College,2022-10-10,2023
15,Providence,2022-10-10,2023
1,Ohio State,2022-10-17,2023
2,Minnesota,2022-10-17,2023
3,Northeastern,2022-10-17,2023
4,Minnesota Duluth,2022-10-17,2023
5,Wisconsin,2022-10-17,2023
6,Colgate,2022-10-17,2023
7,Quinnipiac,2022-10-17,2023
8,Yale,2022-10-17,2023
9,Princeton,2022-10-17,2023
10,Cornell,2022-10-17,2023
11,Clarkson,2022-10-17,2023
12,Penn State,2022-10-17,2023
13,Providence,2022-10-17,2023
